date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:11:17	289051/289051	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-4691b%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/stormshield.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/stormshield.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:17	23402/23402	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-5b6a%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:17	26155/26155	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-662b%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:17	69312/69312	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-10ec0%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:17	11379/11379	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2c73%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/aruba.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/aruba.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:18	79138/79138	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-13522%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/juniper-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/juniper-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:18	106008/106008	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-19e18%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/cisco-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/cisco-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:18	4789/4789	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-12b5%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:18	32627/32627	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-7f73%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:18	26201/26201	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-6659%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/inssider-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/inssider-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:19	5759/5759	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-167f%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/mitel.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/mitel.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:19	7392/7392	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1ce0%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/glpi-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/glpi-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:19	191084/191084	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2ea6c%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:19	14056/14056	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-36e8%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/centreon-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/centreon-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:20	10173/10173	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-27bd%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:20	9891/9891	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-26a3%22	https://mohamedbanane.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:20	1361782/1361782	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-14c776%22	https://mohamedbanane.com/portfolio/img/missions/windows.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/windows.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:20	219160/219160	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-35818%22	https://mohamedbanane.com/portfolio/img/missions/config_PC.jpeg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/config_PC.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:20	1356272/1356272	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-14b1f0%22	https://mohamedbanane.com/portfolio/img/missions/switch.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/switch.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:21	2140975/2140975	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-20ab2f%22	https://mohamedbanane.com/portfolio/img/missions/baie_geneo1.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/baie_geneo1.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:21	2154772/2154772	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-20e114%22	https://mohamedbanane.com/portfolio/img/missions/baie_geneo2.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/baie_geneo2.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:21	153990/153990	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-25986%22	https://mohamedbanane.com/portfolio/img/missions/ucopia.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/ucopia.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:21	1125761/1125761	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-112d81%22	https://mohamedbanane.com/portfolio/img/missions/switch6450.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/switch6450.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:22	1307937/1307937	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-13f521%22	https://mohamedbanane.com/portfolio/img/missions/baie-SR.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/baie-SR.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:22	129894/129894	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-1fb66%22	https://mohamedbanane.com/portfolio/img/missions/ruckus.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/ruckus.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:22	117057/117057	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1c941%22	https://mohamedbanane.com/portfolio/img/missions/borne_alcatel.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/borne_alcatel.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:22	139300/139300	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-22024%22	https://mohamedbanane.com/portfolio/img/missions/borne_ruckus.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/borne_ruckus.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:22	3004912/3004912	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2dd9f0%22	https://mohamedbanane.com/portfolio/img/missions/support.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/support.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:23	4791134/4791134	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-491b5e%22	https://mohamedbanane.com/portfolio/img/missions/audit_wifi.jpeg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/audit_wifi.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:23	7290128/7290128	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-6f3d10%22	https://mohamedbanane.com/portfolio/img/missions/ekahau.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/ekahau.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:23	2634238/2634238	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2831fe%22	https://mohamedbanane.com/portfolio/img/missions/ekahau_maps.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/ekahau_maps.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:23	330855/330855	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-50c67%22	https://mohamedbanane.com/portfolio/img/missions/cybersecurite.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/cybersecurite.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:23	119737/119737	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1d3b9%22	https://mohamedbanane.com/portfolio/img/missions/mikrotik.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/mikrotik.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:24	1558316/1558316	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-17c72c%22	https://mohamedbanane.com/portfolio/img/missions/mikrotik2.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/mikrotik2.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:24	206248/206248	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-325a8%22	https://mohamedbanane.com/portfolio/img/missions/switch_HP-procurve_24P.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/switch_HP-procurve_24P.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:24	215881/215881	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-34b49%22	https://mohamedbanane.com/portfolio/img/missions/switch_HP-Procurve_48P.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/switch_HP-Procurve_48P.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:24	137906/137906	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-21ab2%22	https://mohamedbanane.com/portfolio/img/missions/portail_aruba.jpg	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/portail_aruba.jpg	(from https://mohamedbanane.com/stage/stage.html)
10:11:25	50470/50470	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-c526%22	https://mohamedbanane.com/portfolio/img/missions/portail_alacatel.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/portfolio/img/missions/portail_alacatel.png	(from https://mohamedbanane.com/stage/stage.html)
10:11:25	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%2264966754-5ccc%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	C:/Mes%20Sites%20Web/Portefolio/cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	(from https://mohamedbanane.com/stage/stage.html)
10:11:25	7620344/7620344	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-7446f8%22	https://mohamedbanane.com/projets/img/portfolio1.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/portfolio1.png	(from https://mohamedbanane.com/projets/projet-portfolio.html)
10:11:25	494051/494051	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-789e3%22	https://mohamedbanane.com/projets/img/portfolio2.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/portfolio2.png	(from https://mohamedbanane.com/projets/projet-portfolio.html)
10:11:26	932581/932581	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-e3ae5%22	https://mohamedbanane.com/projets/img/portfolio3.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/portfolio3.png	(from https://mohamedbanane.com/projets/projet-portfolio.html)
10:11:26	946810/946810	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-e727a%22	https://mohamedbanane.com/projets/img/smartcity1.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/smartcity1.png	(from https://mohamedbanane.com/projets/projet-smartcity.html)
10:11:26	608576/608576	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-94940%22	https://mohamedbanane.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	(from https://mohamedbanane.com/projets/projet-smartcity.html)
10:11:26	129608/129608	---M--	200	added ('OK')	application/octet-stream	etag:%2267c8dc5a-1fa48%22	https://mohamedbanane.com/projets/docs-projet/Smart%20City.pkt	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/docs-projet/Smart%20City.pkt	(from https://mohamedbanane.com/projets/projet-smartcity.html)
10:11:27	48065/48065	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-bbc1%22	https://mohamedbanane.com/projets/img/helport1.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport1.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:27	152666/152666	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2545a%22	https://mohamedbanane.com/projets/img/helport2.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport2.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:27	65309/65309	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-ff1d%22	https://mohamedbanane.com/projets/img/helport3.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport3.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:27	244658/244658	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-3bbb2%22	https://mohamedbanane.com/projets/img/helport4.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport4.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:27	181885/181885	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2c67d%22	https://mohamedbanane.com/projets/img/helport5.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport5.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:28	136079/136079	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2138f%22	https://mohamedbanane.com/projets/img/helport6.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport6.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:28	298848/298848	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-48f60%22	https://mohamedbanane.com/projets/img/helport7.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport7.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:28	78559/78559	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-132df%22	https://mohamedbanane.com/projets/img/helport8.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport8.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:28	195488/195488	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2fba0%22	https://mohamedbanane.com/projets/img/helport9.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport9.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:29	231154/231154	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-386f2%22	https://mohamedbanane.com/projets/img/helport10.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport10.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:29	112626/112626	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1b7f2%22	https://mohamedbanane.com/projets/img/helport11.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport11.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:29	212281/212281	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-33d39%22	https://mohamedbanane.com/projets/img/helport12.png	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/img/helport12.png	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:29	4095016/4095016	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-3e7c28%22	https://mohamedbanane.com/projets/docs-projet/Projet%20HelpORT.pdf	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/docs-projet/Projet%20HelpORT.pdf	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:30	407310/407310	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-6370e%22	https://mohamedbanane.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	C:/Mes%20Sites%20Web/Portefolio/mohamedbanane.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	(from https://mohamedbanane.com/projets/projet-HelpORT.html)
10:11:30	0/-1	---M--	500	error ('')			https://s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	C:/Mes%20Sites%20Web/Portefolio/s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	(from https://mohamedbanane.com/projets/epreuve-E4.html)
10:11:30	0/-1	---M--	500	error ('')			https://s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	C:/Mes%20Sites%20Web/Portefolio/s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	(from https://mohamedbanane.com/projets/epreuve-E4.html)
